tick,observer_actor_id,ship_id,presence,px_mm,py_mm,pz_mm,vx_mm_s,vy_mm_s,vz_mm_s,render_offset_mm,render_offset_deg
1658020,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1775041,-304815,937945,-77507,-59344,100354,0,0
1658022,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90932,11999655,0,5,0,0,0
1658022,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1767291,-310749,947981,-77507,-59344,100354,0,0
1658024,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90931,11999655,0,5,0,0,0
1658024,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1759540,-316684,958016,-77507,-59344,100354,0,0
1658026,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90931,11999655,0,5,0,0,0
1658026,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1751789,-322618,968052,-77507,-59344,100354,0,0
1658028,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90931,11999655,0,5,0,0,0
1658028,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1744039,-328552,978087,-77507,-59344,100354,0,0
1658030,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90930,11999655,0,5,0,0,0
1658030,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1736288,-334487,988122,-77507,-59344,100354,0,0
1658032,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90930,11999655,0,5,0,0,0
1658032,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1728537,-340421,998158,-77507,-59344,100354,0,0
1658034,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90929,11999655,0,5,0,0,0
1658034,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1720786,-346355,1008193,-77507,-59344,100354,0,0
1658036,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90929,11999655,0,5,0,0,0
1658036,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1713036,-352290,1018229,-77507,-59344,100354,0,0
1658038,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90928,11999655,0,5,0,0,0
1658038,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1705285,-358224,1028264,-77507,-59344,100354,0,0
1658040,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90928,11999656,0,5,0,0,0
1658040,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1697534,-364159,1038300,-77507,-59344,100354,0,0
1658042,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90927,11999656,0,5,0,0,0
1658042,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1689784,-370093,1048335,-77507,-59344,100354,0,0
1658044,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90927,11999656,0,5,0,0,0
1658044,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1682033,-376027,1058371,-77507,-59344,100354,0,0
1658046,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90926,11999656,0,5,0,0,0
1658046,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1674282,-381962,1068406,-77507,-59344,100354,0,0
1658048,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90926,11999656,0,5,0,0,0
1658048,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1666532,-387896,1078441,-77507,-59344,100354,0,0
1658050,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90925,11999656,0,5,0,0,0
1658050,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1658781,-393830,1088477,-77507,-59344,100354,0,0
1658052,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90925,11999656,0,5,0,0,0
1658052,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1651030,-399765,1098512,-77507,-59344,100354,0,0
1658054,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90925,11999656,0,5,0,0,0
1658054,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1643280,-405699,1108548,-77507,-59344,100354,0,0
1658056,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90924,11999656,0,5,0,0,0
1658056,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1635529,-411634,1118583,-77507,-59344,100354,0,0
1658058,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90924,11999656,0,5,0,0,0
1658058,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1627778,-417568,1128619,-77507,-59344,100354,0,0
1658060,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90923,11999656,0,5,0,0,0
1658060,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1620028,-423502,1138654,-77507,-59344,100354,0,0
1658062,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90923,11999656,0,5,0,0,0
1658062,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1612277,-429437,1148690,-77507,-59344,100354,0,0
1658064,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90922,11999656,0,5,0,0,0
1658064,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1604526,-435371,1158725,-77507,-59344,100354,0,0
1658066,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90922,11999656,0,5,0,0,0
1658066,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1596776,-441305,1168760,-77507,-59344,100354,0,0
1658068,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90921,11999656,0,5,0,0,0
1658068,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1589025,-447240,1178796,-77507,-59344,100354,0,0
1658070,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90921,11999656,0,5,0,0,0
1658070,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1581274,-453174,1188831,-77507,-59344,100354,0,0
1658072,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90920,11999656,0,5,0,0,0
1658072,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1573524,-459108,1198867,-77507,-59344,100354,0,0
1658074,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90920,11999656,0,5,0,0,0
1658074,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1565773,-465043,1208902,-77507,-59344,100354,0,0
1658076,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90919,11999656,0,5,0,0,0
1658076,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1558022,-470977,1218938,-77507,-59344,100354,0,0
1658078,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90919,11999656,0,5,0,0,0
1658078,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1550271,-476912,1228973,-77507,-59344,100354,0,0
1658080,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90918,11999656,0,5,0,0,0
1658080,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1542521,-482846,1239009,-77507,-59344,100354,0,0
1658082,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90918,11999656,0,5,0,0,0
1658082,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1534770,-488780,1249044,-77507,-59344,100354,0,0
1658084,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90918,11999656,0,5,0,0,0
1658084,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1527019,-494715,1259079,-77507,-59344,100354,0,0
1658086,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90917,11999656,0,5,0,0,0
1658086,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1519269,-500649,1269115,-77507,-59344,100354,0,0
1658088,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90917,11999656,0,5,0,0,0
1658088,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1511518,-506583,1279150,-77507,-59344,100354,0,0
1658090,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90916,11999656,0,5,0,0,0
1658090,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1503767,-512518,1289186,-77507,-59344,100354,0,0
1658092,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90916,11999656,0,5,0,0,0
1658092,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1496017,-518452,1299221,-77507,-59344,100354,0,0
1658094,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90915,11999656,0,5,0,0,0
1658094,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1488266,-524387,1309257,-77507,-59344,100354,0,0
1658096,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90915,11999656,0,5,0,0,0
1658096,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1480515,-530321,1319292,-77507,-59344,100354,0,0
1658098,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90914,11999656,0,5,0,0,0
1658098,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1472765,-536255,1329328,-77507,-59344,100354,0,0
1658100,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90914,11999656,0,5,0,0,0
1658100,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1465014,-542190,1339363,-77507,-59344,100354,0,0
1658102,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90913,11999656,0,5,0,0,0
1658102,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1457263,-548124,1349399,-77507,-59344,100354,0,0
1658104,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90913,11999656,0,5,0,0,0
1658104,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1449513,-554058,1359434,-77507,-59344,100354,0,0
1658106,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90912,11999656,0,5,0,0,0
1658106,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1441762,-559993,1369469,-77507,-59344,100354,0,0
1658108,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90912,11999656,0,5,0,0,0
1658108,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1434011,-565927,1379505,-77507,-59344,100354,0,0
1658110,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90912,11999656,0,5,0,0,0
1658110,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1426290,-571839,1389503,-77119,-59047,99853,0,0
1658112,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90911,11999656,0,5,0,0,0
1658112,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1418607,-577722,1399450,-76732,-58750,99351,0,0
1658114,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90911,11999656,0,5,0,0,0
1658114,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1410963,-583575,1409348,-76344,-58454,98849,0,0
1658116,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90910,11999656,0,5,0,0,0
1658116,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1403357,-589398,1419195,-75957,-58157,98347,0,0
1658118,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90910,11999656,0,5,0,0,0
1658118,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1395791,-595191,1428992,-75569,-57860,97846,0,0
1658120,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90909,11999656,0,5,0,0,0
1658120,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1388263,-600955,1438739,-75182,-57563,97344,0,0
1658122,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90909,11999656,0,5,0,0,0
1658122,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1380774,-606689,1448436,-74794,-57267,96842,0,0
1658124,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90908,11999656,0,5,0,0,0
1658124,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1373323,-612393,1458082,-74407,-56970,96340,0,0
1658126,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90908,11999656,0,5,0,0,0
1658126,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1365912,-618068,1467679,-74019,-56673,95839,0,0
1658128,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90907,11999656,0,5,0,0,0
1658128,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1358539,-623713,1477225,-73631,-56377,95337,0,0
1658130,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90907,11999656,0,5,0,0,0
1658130,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1351205,-629329,1486721,-73244,-56080,94835,0,0
1658132,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90906,11999656,0,5,0,0,0
1658132,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1343910,-634914,1496167,-72856,-55783,94333,0,0
1658134,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90906,11999656,0,5,0,0,0
1658134,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1336479,-640604,1505788,-74794,-57267,96842,0,0
1658136,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90906,11999656,0,5,0,0,0
1658136,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1328854,-646442,1515661,-76732,-58750,99351,0,0
1658138,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90905,11999656,0,5,0,0,0
1658138,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1321103,-652376,1525696,-77507,-59344,100354,0,0
1658140,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90905,11999656,0,5,0,0,0
1658140,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1313353,-658311,1535732,-77507,-59344,100354,0,0
1658142,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90904,11999656,0,5,0,0,0
1658142,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1305602,-664245,1545767,-77507,-59344,100354,0,0
1658144,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90904,11999656,0,5,0,0,0
1658144,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1297851,-670179,1555803,-77507,-59344,100354,0,0
1658146,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90903,11999656,0,5,0,0,0
1658146,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1290101,-676114,1565838,-77507,-59344,100354,0,0
1658148,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90903,11999656,0,5,0,0,0
1658148,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1282350,-682048,1575873,-77507,-59344,100354,0,0
1658150,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90902,11999656,0,5,0,0,0
1658150,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1274599,-687982,1585909,-77507,-59344,100354,0,0
1658152,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90902,11999656,0,5,0,0,0
1658152,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1266848,-693917,1595944,-77507,-59344,100354,0,0
1658154,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90901,11999656,0,5,0,0,0
1658154,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1259098,-699851,1605980,-77507,-59344,100354,0,0
1658156,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90901,11999656,0,5,0,0,0
1658156,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1251347,-705785,1616015,-77507,-59344,100354,0,0
1658158,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90900,11999656,0,5,0,0,0
1658158,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1243596,-711720,1626051,-77507,-59344,100354,0,0
1658160,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90900,11999656,0,5,0,0,0
1658160,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1235846,-717654,1636086,-77507,-59344,100354,0,0
1658162,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90900,11999656,0,5,0,0,0
1658162,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1228095,-723589,1646122,-77507,-59344,100354,0,0
1658164,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90899,11999656,0,5,0,0,0
1658164,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1220344,-729523,1656157,-77507,-59344,100354,0,0
1658166,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90899,11999656,0,5,0,0,0
1658166,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1212594,-735457,1666192,-77507,-59344,100354,0,0
1658168,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90898,11999656,0,5,0,0,0
1658168,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1204843,-741392,1676228,-77507,-59344,100354,0,0
1658170,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90898,11999656,0,5,0,0,0
1658170,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1197092,-747326,1686263,-77507,-59344,100354,0,0
1658172,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90897,11999656,0,5,0,0,0
1658172,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1189342,-753260,1696299,-77507,-59344,100354,0,0
1658174,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90897,11999656,0,5,0,0,0
1658174,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1181591,-759195,1706334,-77507,-59344,100354,0,0
1658176,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90896,11999656,0,5,0,0,0
1658176,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1173840,-765129,1716370,-77507,-59344,100354,0,0
1658178,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90896,11999656,0,5,0,0,0
1658178,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1166090,-771064,1726405,-77507,-59344,100354,0,0
1658180,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90895,11999656,0,5,0,0,0
1658180,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1158339,-776998,1736441,-77507,-59344,100354,0,0
1658182,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90895,11999656,0,5,0,0,0
1658182,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1150588,-782932,1746476,-77507,-59344,100354,0,0
1658184,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90894,11999656,0,5,0,0,0
1658184,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1142838,-788867,1756511,-77507,-59344,100354,0,0
1658186,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90894,11999656,0,5,0,0,0
1658186,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1135087,-794801,1766547,-77507,-59344,100354,0,0
1658188,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90894,11999656,0,5,0,0,0
1658188,01a0b1c2-b010-7000-8000-000000000000,01a0d92d-412a-73e8-8693-f6b27004f911,ACTIVE,1127336,-800735,1776582,-77507,-59344,100354,0,0
1658190,01a0b1c2-b010-7000-8000-000000000000,01a0d920-b540-73ae-8e18-b25eb305279f,ACTIVE,0,-90893,11999656,0,5,0,0,0
