bot,command_id,probe_seq,sent_us,result_us,status,reason_code,reply_us,order,rtt_ms
bot-003,01a0b92f-0d6b-7346-b2de-fc61fcef943b,19,10701435,10751454,ACCEPTED,,10751485,ok,50.050
bot-003,01a0b92f-0f6e-71fa-8d8d-a20d84d1c848,20,11216427,11251422,ACCEPTED,,11251476,ok,35.049
bot-003,01a0b92f-116f-7536-bd40-b218cbd5eb19,21,11729693,11751808,ACCEPTED,,11751868,ok,22.175
bot-003,01a0b92f-1373-74da-af97-385cfc393715,22,12245674,12251409,ACCEPTED,,12251461,ok,5.787
bot-003,01a0b92f-1568-7086-9187-090b81b4e3a9,23,12746570,12751808,ACCEPTED,,12751851,ok,5.281
bot-003,01a0b92f-176b-7325-82ba-3ec1338d2a1f,24,13261614,13301766,ACCEPTED,,13301785,ok,40.171
bot-003,01a0b92f-1962-7662-8eb9-ca756d7ebc5f,25,13763851,13801628,ACCEPTED,,13801663,ok,37.812
bot-003,01a0b92f-1b58-740f-b8b8-d27fd3498869,26,14265776,14301523,ACCEPTED,,14301560,ok,35.784
bot-003,01a0b92f-1d5a-75e1-a0a3-ff751ed056b4,27,14780024,14801546,ACCEPTED,,14801590,ok,21.566
bot-003,01a0b92f-1f5e-7514-8ba5-55eeb6fb1d31,28,15295909,15301658,ACCEPTED,,15301707,ok,5.798
bot-003,01a0b92f-2157-774b-9052-fb037eaf8193,29,15801365,15851473,ACCEPTED,,15851518,ok,50.153
bot-003,01a0b92f-235b-74ce-93e0-f66962e5ef49,30,16316777,16351988,ACCEPTED,,16352027,ok,35.250
bot-003,01a0b92f-2550-7137-9020-43051f245d36,31,16817910,16851499,ACCEPTED,,16851527,ok,33.617
bot-003,01a0b92f-2746-749c-b43c-6827cf32bb48,32,17320024,17351468,ACCEPTED,,17351496,ok,31.472
bot-003,01a0b92f-294a-76c9-928c-34c7e164b737,33,17836011,17851962,ACCEPTED,,17851990,ok,15.979
bot-003,01a0b92f-2b4b-7350-a5dd-0666d092a95a,34,18349176,18351755,ACCEPTED,,18351803,ok,2.627
bot-003,01a0b92f-2d4e-70c6-8270-cb91bb35b3d6,35,18864628,18901697,ACCEPTED,,18901749,ok,37.121
bot-003,01a0b92f-2f52-72f9-a95a-1f149816cb6e,36,19380424,19401818,ACCEPTED,,19401835,ok,21.411
bot-003,01a0b92f-314a-7732-9439-9af20018695c,37,19883987,19901857,ACCEPTED,,19901910,ok,17.923
bot-003,01a0b92f-3341-755f-85a1-cc4261d66609,38,20386942,20401545,ACCEPTED,,20401580,ok,14.638
bot-003,01a0b92f-3536-70b5-913d-1ac9d28f97f2,39,20888078,20901523,ACCEPTED,,20901564,ok,13.486
bot-004,01a0b92e-e749-74a2-8532-249ac7d6157e,0,939483,951815,ACCEPTED,,951845,ok,12.362
bot-004,01a0b92e-e949-77fd-91f8-948a80de4897,1,1451434,1501557,ACCEPTED,,1501581,ok,50.147
bot-004,01a0b92e-eb41-762c-b701-648f5adc00b5,2,1954876,2002025,ACCEPTED,,2002058,ok,47.182
bot-004,01a0b92e-ed43-7513-8452-f2ab978d11b6,3,2469400,2501602,ACCEPTED,,2501679,ok,32.279
bot-004,01a0b92e-ef3a-7125-a6d7-0572794f47ce,4,2972283,3001953,ACCEPTED,,3001984,ok,29.701
bot-004,01a0b92e-f13c-7568-9bb0-c0778af98efc,5,3486529,3502123,ACCEPTED,,3502139,ok,15.610
bot-004,01a0b92e-f333-76db-ad21-21033d46428e,6,3988854,4001669,ACCEPTED,,4001698,ok,12.844
bot-004,01a0b92e-f528-76c1-884e-c58429a41308,7,4490069,4501477,ACCEPTED,,4501509,ok,11.440
bot-004,01a0b92e-f721-75cf-a32f-e3fc6d24b62a,8,4994974,5001581,ACCEPTED,,5001627,ok,6.653
bot-004,01a0b92e-f917-7707-8aac-84b30068bb60,9,5497337,5501638,ACCEPTED,,5501657,ok,4.320
bot-004,01a0b92e-fb0f-7020-b8b7-69f88b95b793,10,6001047,6001777,ACCEPTED,,6001790,ok,0.743
bot-004,01a0b92e-fd04-7335-864a-8bd905cbdc22,11,6502479,6551633,ACCEPTED,,6551676,ok,49.197
bot-004,01a0b92e-fefa-75da-90a9-eaa019152def,12,7004582,7051822,ACCEPTED,,7051868,ok,47.286
bot-004,01a0b92f-00fd-75f4-b6aa-32cf1424521e,13,7518871,7551351,ACCEPTED,,7551399,ok,32.528
bot-004,01a0b92f-0300-742a-8d94-01d94be72960,14,8034127,8051485,ACCEPTED,,8051503,ok,17.376
bot-004,01a0b92f-0501-7452-ad4a-3822255fe6e5,15,8547274,8551489,ACCEPTED,,8551544,ok,4.270
bot-004,01a0b92f-06f8-7690-afd9-5e42a4e43b7b,16,9050163,9051722,ACCEPTED,,9051750,ok,1.587
bot-004,01a0b92f-08f9-7016-b361-a6d838ac6f9c,17,9563307,9601417,ACCEPTED,,9601449,ok,38.142
bot-004,01a0b92f-0aef-7462-a7cb-e3357ee0d1f8,18,10065258,10101786,ACCEPTED,,10101816,ok,36.558
bot-004,01a0b92f-0cf2-7277-8ff9-f2c5a1b99de5,19,10580583,10601467,ACCEPTED,,10601499,ok,20.916
bot-004,01a0b92f-0ef5-73dc-aea3-b2c1eb39d288,20,11094888,11101587,ACCEPTED,,11101618,ok,6.730
bot-004,01a0b92f-10f6-7131-a372-5569b29d6f4d,21,11608596,11651895,ACCEPTED,,11651930,ok,43.334
bot-004,01a0b92f-12f9-7785-917b-f5dbc0025e27,22,12123671,12151488,ACCEPTED,,12151518,ok,27.847
bot-004,01a0b92f-14fd-75eb-a12f-cc4ea9f60dc8,23,12639537,12651815,ACCEPTED,,12651859,ok,12.322
bot-004,01a0b92f-16f4-7012-8d9f-5f8fa61ea0f7,24,13142017,13151541,ACCEPTED,,13151567,ok,9.550
bot-004,01a0b92f-18f6-72fb-ba5d-66e40dd09727,25,13656429,13701830,ACCEPTED,,13701874,ok,45.445
bot-004,01a0b92f-1aed-7485-b293-edf81d1d65c2,26,14159636,14201917,ACCEPTED,,14201941,ok,42.305
bot-004,01a0b92f-1cef-7315-8066-71e0d9862c42,27,14673560,14701614,ACCEPTED,,14701637,ok,28.077
bot-004,01a0b92f-1ef2-70e5-b675-df31b4353953,28,15188452,15201678,ACCEPTED,,15201720,ok,13.268
bot-004,01a0b92f-20eb-72e6-9128-e8d01e239e4c,29,15693711,15701544,ACCEPTED,,15701616,ok,7.905
bot-004,01a0b92f-22e1-7081-b348-1c875d2966cb,30,16194790,16201625,ACCEPTED,,16201680,ok,6.890
bot-004,01a0b92f-24d8-7629-b543-aacc3d9df6cb,31,16697800,16701462,ACCEPTED,,16701510,ok,3.710
bot-004,01a0b92f-26da-7217-9655-4a372e6a1a4a,32,17212406,17251877,ACCEPTED,,17251922,ok,39.516
bot-004,01a0b92f-28d1-7466-b929-8a710d487a4f,33,17715366,17752070,ACCEPTED,,17752105,ok,36.739
bot-004,01a0b92f-2ad3-70d7-a7a6-0eb797bda1b5,34,18229310,18251948,ACCEPTED,,18251978,ok,22.668
bot-004,01a0b92f-2cd6-711d-aa30-e2830649fc8c,35,18744420,18751593,ACCEPTED,,18751628,ok,7.208
bot-004,01a0b92f-2ed8-71e8-bfd7-2d58c4a82e8e,36,19258376,19301804,ACCEPTED,,19301844,ok,43.468
bot-004,01a0b92f-30d0-73ef-a2ad-1ec468712eed,37,19761978,19801660,ACCEPTED,,19801690,ok,39.712
bot-004,01a0b92f-32c8-7128-bbc6-7df9a423e7d1,38,20265864,20301795,ACCEPTED,,20301875,ok,36.011
bot-004,01a0b92f-34cb-7280-b8e9-4dadef832cb4,39,20781364,20801894,ACCEPTED,,20801938,ok,20.574
bot-005,01a0b92e-e72b-72e0-9ff9-8ebfbe49862c,0,908989,951791,ACCEPTED,,951826,ok,42.837
bot-005,01a0b92e-e92e-758e-898b-3824c316a15e,1,1424258,1451430,ACCEPTED,,1451466,ok,27.208
bot-005,01a0b92e-eb31-75a2-b0be-05932a169e69,2,1939657,1951942,ACCEPTED,,1951973,ok,12.316
bot-005,01a0b92e-ed34-76b6-a434-ff11b7d55cb9,3,2454849,2501537,ACCEPTED,,2501565,ok,46.716
bot-005,01a0b92e-ef2b-7233-bdd2-8903d90fed1f,4,2957485,3001935,ACCEPTED,,3001969,ok,44.484
bot-005,01a0b92e-f12d-77aa-8289-05307617adc0,5,3471401,3502025,ACCEPTED,,3502058,ok,30.657
bot-005,01a0b92e-f323-715a-8cd6-bc46c55b47b8,6,3973743,4001674,ACCEPTED,,4001698,ok,27.955
bot-005,01a0b92e-f519-7585-9fe0-ac0fa3a2e64b,7,4474972,4501473,ACCEPTED,,4501509,ok,26.537
bot-005,01a0b92e-f712-7418-9537-566f701c9afc,8,4979942,5001632,ACCEPTED,,5001671,ok,21.729
bot-005,01a0b92e-f908-7525-9628-f76462b622d7,9,5482140,5501592,ACCEPTED,,5501626,ok,19.486
bot-005,01a0b92e-fb00-7483-b5e7-7b7ce7accb4b,10,5985814,6001801,ACCEPTED,,6001826,ok,16.012
bot-005,01a0b92e-fd04-7335-864a-8bdaf6297605,11,6502479,6551628,ACCEPTED,,6551678,ok,49.199
bot-005,01a0b92e-fefa-75da-90a9-eaa3d494ffd6,12,7004581,7051810,ACCEPTED,,7051856,ok,47.275
bot-005,01a0b92f-00fd-75f4-b6aa-32d19178671c,13,7518892,7551362,ACCEPTED,,7551398,ok,32.506
bot-005,01a0b92f-0300-742a-8d94-01daa06b83f5,14,8034129,8051549,ACCEPTED,,8051592,ok,17.463
bot-005,01a0b92f-0501-7452-ad4a-3821ccd8c104,15,8547266,8551508,ACCEPTED,,8551547,ok,4.281
bot-005,01a0b92f-06f8-7690-afd9-5e415db72a40,16,9050163,9051708,ACCEPTED,,9051748,ok,1.585
bot-005,01a0b92f-08f9-7016-b361-a6db0435de98,17,9563324,9601411,ACCEPTED,,9601449,ok,38.125
bot-005,01a0b92f-0aef-7462-a7cb-e337c8e94fd9,18,10065258,10101757,ACCEPTED,,10101809,ok,36.551
bot-005,01a0b92f-0cf2-7277-8ff9-f2c761718fcc,19,10580595,10601454,ACCEPTED,,10601501,ok,20.906
bot-005,01a0b92f-0ef5-73dc-aea3-b2c368e14544,20,11094892,11101558,ACCEPTED,,11101618,ok,6.726
bot-005,01a0b92f-10f6-7131-a372-556a114be445,21,11608628,11652021,ACCEPTED,,11652060,ok,43.432
