bot,command_id,probe_seq,sent_us,result_us,status,reason_code,reply_us,order,rtt_ms
bot-001,01a0c470-a71f-706f-b962-82f85594b17b,0,3727054,3776586,ACCEPTED,,3776640,ok,49.586
bot-001,01a0c470-ad5f-7049-9dcb-6ea652d4b2a2,0,5326914,5376814,ACCEPTED,,5376865,ok,49.951
bot-001,01a0c470-b36c-77a6-983b-29c324c0f8d9,0,6876750,6926773,ACCEPTED,,6926835,ok,50.085
bot-001,01a0c470-b9ad-7463-b347-b5384c23c047,0,8476998,8526878,ACCEPTED,,8526947,ok,49.949
bot-001,01a0c470-bfed-76ba-80f5-50fbb8eaa697,0,10076862,10126532,ACCEPTED,,10126595,ok,49.733
bot-001,01a0c470-c62d-74f9-94e6-4d2df3cb7a30,0,11677154,11726634,ACCEPTED,,11726691,ok,49.537
bot-001,01a0c470-cc6d-731b-a4cc-e245f6790b84,0,13276993,13326784,ACCEPTED,,13326846,ok,49.853
bot-001,01a0c470-d27b-7055-88a0-e167b0cd0f90,0,14827230,14876621,ACCEPTED,,14876687,ok,49.457
bot-001,01a0c470-d8ba-776f-860d-2f2eb27006ce,0,16426639,16476945,ACCEPTED,,16476990,ok,50.351
bot-001,01a0c470-dec8-70f9-97dd-7547dbc6a847,0,17976691,18026791,ACCEPTED,,18026856,ok,50.165
bot-001,01a0c470-e4d7-70cd-bb73-e9616dcbf98f,0,19527748,19576646,ACCEPTED,,19576695,ok,48.947
bot-001,01a0c470-eae4-76d7-ac6c-c4a85518708d,0,21076674,21126899,ACCEPTED,,21126954,ok,50.280
bot-001,01a0c470-f124-726e-9ac5-ff9312a2ce75,0,22676537,22726662,ACCEPTED,,22726720,ok,50.183
bot-001,01a0c470-f733-7537-b445-83431c55d875,0,24227171,24276587,ACCEPTED,,24276652,ok,49.481
bot-001,01a0c470-fd73-7053-bb13-f08327523bed,0,25827436,25876702,ACCEPTED,,25876764,ok,49.328
bot-001,01a0c471-03b3-71f8-89fe-99f819a398d4,0,27426819,27476529,ACCEPTED,,27476594,ok,49.775
bot-001,01a0c471-09f3-746f-9390-01cf24b91054,0,29027090,29076775,ACCEPTED,,29076835,ok,49.745
bot-001,01a0c471-1032-7531-83b6-8edd9a79aefd,0,30626625,30676606,ACCEPTED,,30676669,ok,50.044
bot-001,01a0c471-1641-740a-9ad6-ebf2d8c1a616,0,32176887,32226841,ACCEPTED,,32226857,ok,49.970
bot-001,01a0c471-1c81-71b8-9794-78bab8126846,0,33776979,33826666,ACCEPTED,,33826683,ok,49.704
